githubFile,instrument,calRepo_check,HITLstatus,HITLnotes,fileParse,serialNumber,duplicateCoeff,vendorMatch
ATAPL-58322-00001__20121213.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00013__20241101.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20131022.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20241211.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20150429.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20241028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20201012.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20160113.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20250131.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20131025.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20150409.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20170224.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20160116.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20171130.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20190906.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00001__20190906.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20201005.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20240924.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00001__20171127.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20140130.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20171129.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00014__20211115.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20171103.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20180924.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20160422.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00001__20170217.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20171128.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20190905.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00011__20180926.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20171108.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20150416.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20190906.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20170224.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00013__20201012.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20160422.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20190906.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00011__20170224.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20180924.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00001__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20241107.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20190918.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20171107.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00010__20170217.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00014__20231030.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20231030.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20190911.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20131022.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20160114.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00013__20221028.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20201013.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20201008.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20211012.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00002__20201007.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20231026.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00012__20201007.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20170116.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20231120.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00013__20181008.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20160112.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00001__20201007.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20131023.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00005__20231110.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20231129.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20170126.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20211027.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00004__20160114.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00006__20140423.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20241028.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20230328.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20170729.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20170825.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20171023.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20241115.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20170111.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20240126.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20180621.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20190612.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20160127.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20191001.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20170908.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20160716.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20170116.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20240116.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20150511.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20180918.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00001__20120823.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20140506.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20241115.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20131125.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20200802.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20160716.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20241101.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20220808.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00001__20130215.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20240808.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20191001.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20240810.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20131125.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20230519.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20240809.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20200801.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20130717.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20180921.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20191009.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20150708.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00004__20190930.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20150706.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20180919.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00001__20170201.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20150512.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20180613.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20170908.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20230814.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20150802.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20230815.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20230209.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00005__20200801.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20240117.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20240125.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00007__20190615.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20220808.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20170116.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20170727.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20211201.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00006__20170728.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00002__20160713.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-68020-00003__20160127.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-68020-00008__20190612.csv,NUTNRA,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-69943-00005__20180405.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00004__20180620.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00004__20230615.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00001__20190212.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00001__20130918.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00009__20210402.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00007__20150826.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00002__20131226.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00009__20150923.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00008__20211117.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00008__20240416.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20220110.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00012__20160223.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00011__20221121.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20191210.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00009__20180622.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00004__20210604.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00011__20180626.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00002__20210408.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00012__20180717.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00010__20211215.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00008__20150812.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00006__20170623.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20160426.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00002__20230516.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00006__20250624.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00001__20170602.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00004__20140730.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00009__20230623.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20180503.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00010__20190618.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00006__20141219.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00010__20170706.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00002__20160413.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00011__20160524.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00007__20250612.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00010__20240326.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20140123.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00008__20180226.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00003__20240329.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00004__20220208.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00010__20141031.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00005__20200117.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00008__20191217.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00005__20140820.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-69943-00011__20210409.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATSBE-LOANER-00001__20250623.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00012__20250530.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-69943-00002__20180626.csv,OPTAAC,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00004__20160811.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00001__20240425.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00003__20211230.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58332-00007__20230203.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58332-00005__20191211.csv,OPTAAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
